,TENURE,BALANCE_FREQUENCY_RANGE,PURCHASES_FREQUENCY_RANGE,ONEOFF_PURCHASES_FREQUENCY_RANGE,PURCHASES_INSTALLMENTS_FREQUENCY_RANGE,CASH_ADVANCE_FREQUENCY_RANGE,PRC_FULL_PAYMENT_RANGE,BALANCE_RANGE,PURCHASES_RANGE,ONEOFF_PURCHASES_RANGE,INSTALLMENTS_PURCHASES_RANGE,CASH_ADVANCE_RANGE,CREDIT_LIMIT_RANGE,PAYMENTS_RANGE,MINIMUM_PAYMENTS_RANGE,PURCHASES_TRX_RANGE,CASH_ADVANCE_TRX_RANGE,cluster
4145,12,10,0,0,0,2,0,3,0,0,0,2,3,2,2,0,1,3
4146,12,10,7,3,7,0,0,3,3,1,2,0,6,4,2,5,0,2
4147,12,10,7,0,6,0,5,1,1,0,1,0,5,1,1,2,0,0
4148,11,10,1,1,0,6,0,4,1,1,0,4,6,2,2,1,2,1
4149,12,10,4,1,2,0,0,2,1,1,1,0,3,1,1,2,0,3
4150,12,8,9,4,9,2,0,4,3,2,3,3,4,5,3,5,1,2
4151,12,10,5,5,1,1,2,1,2,2,1,1,3,3,1,3,1,3
4152,12,10,6,1,5,0,0,2,3,2,1,0,3,3,1,3,0,0
4153,12,10,10,0,10,0,10,1,2,0,2,0,3,2,1,5,0,0
4154,12,10,1,1,0,0,1,1,1,1,0,0,5,1,1,1,0,3
4155,12,10,10,3,10,3,0,4,3,2,3,3,5,3,3,7,2,2
4156,12,10,10,0,9,0,0,1,2,0,2,0,3,2,1,4,0,0
4157,12,6,5,5,1,0,5,1,2,2,1,0,3,1,1,2,0,3
4158,6,9,7,0,5,4,0,3,1,0,1,3,3,1,2,2,1,3
4159,12,6,0,0,0,2,3,1,0,0,0,3,5,3,1,0,1,3
4160,12,10,10,0,10,0,8,1,3,0,3,0,3,3,1,3,0,0
4161,12,10,10,4,10,0,1,3,3,1,2,0,4,3,1,7,0,2
4162,12,10,4,4,0,3,0,2,2,2,0,2,3,3,1,1,1,3
4163,12,10,0,0,0,3,0,3,0,0,0,3,3,1,2,0,2,1
4164,12,10,10,2,10,0,1,1,2,1,1,0,5,2,1,3,0,0
4165,12,3,0,0,0,3,0,2,0,0,0,3,3,1,2,0,2,3
4166,12,10,0,0,0,2,0,3,0,0,0,3,3,1,2,0,1,3
4167,12,10,10,9,10,3,9,1,3,2,3,3,5,4,1,7,1,2
4168,12,8,0,0,0,3,2,2,0,0,0,3,3,3,1,0,2,3
4169,12,10,10,10,0,1,0,1,2,2,0,1,5,2,1,3,1,2
4170,12,10,4,3,1,0,0,2,1,1,1,0,3,1,1,1,0,3
4171,11,8,0,0,0,1,0,1,0,0,0,1,3,1,1,0,1,3
4172,11,10,0,0,0,1,0,4,0,0,0,1,5,3,2,0,1,1
4173,12,4,2,1,1,0,0,1,1,1,1,0,2,1,1,1,0,3
4174,12,10,4,0,4,0,0,1,1,0,1,0,3,1,1,1,0,3
4175,12,10,1,1,0,7,0,3,1,1,0,3,3,1,2,1,3,1
4176,12,10,10,5,9,1,0,2,3,2,2,1,4,2,1,6,1,2
4177,12,3,3,0,2,0,0,1,1,0,1,0,3,2,1,1,0,3
4178,12,10,0,0,0,5,0,3,0,0,0,3,6,3,1,0,2,1
4179,9,10,9,7,6,6,0,3,3,2,1,3,3,1,1,5,2,2
4180,12,3,1,1,0,0,0,1,1,1,0,0,4,3,1,1,0,3
4181,10,8,6,6,0,3,2,3,3,3,0,4,5,3,1,2,1,2
4182,12,6,5,1,5,0,10,1,1,1,1,0,3,2,1,3,0,0
4183,12,10,5,5,0,1,3,1,3,3,0,1,4,3,1,2,1,2
4184,12,10,10,10,0,0,0,4,2,2,0,0,5,3,2,5,0,2
4185,12,10,9,0,8,0,4,1,2,0,2,0,4,2,1,4,0,0
4186,12,10,10,0,10,0,0,3,2,0,2,0,3,3,3,3,0,0
4187,12,10,10,2,7,5,0,2,1,1,1,2,2,2,1,3,3,0
4188,7,9,9,0,8,0,8,1,1,0,1,0,3,1,1,2,0,0
4189,12,4,1,1,0,0,0,1,3,3,0,0,5,3,1,1,0,3
4190,12,10,10,0,10,0,1,1,2,0,2,0,5,2,1,3,0,0
4191,12,4,0,0,0,1,0,1,0,0,0,3,3,3,1,0,1,3
4192,12,10,3,1,2,0,0,1,1,1,1,0,5,2,1,1,0,3
4193,12,10,1,1,0,0,0,3,1,1,0,0,3,2,2,1,0,3
4194,12,10,2,2,0,4,0,5,1,1,0,4,6,3,3,1,2,1
4195,12,10,1,1,0,8,1,3,1,1,0,5,4,5,2,1,5,1
4196,7,10,10,6,9,6,0,5,3,3,3,5,5,3,3,6,4,2
4197,12,10,2,2,0,0,0,1,1,1,0,0,5,2,1,1,0,3
4198,11,10,3,0,2,3,0,3,1,0,1,1,3,1,1,1,1,3
4199,7,8,2,2,0,3,0,1,2,2,0,2,3,1,1,1,1,3
4200,12,10,10,10,0,1,10,1,2,2,0,2,3,3,1,3,1,2
4201,12,6,4,0,4,0,0,1,1,0,1,0,3,1,1,1,0,3
4202,12,10,10,0,10,0,10,1,3,0,3,0,4,3,1,4,0,0
4203,12,10,0,0,0,4,0,3,0,0,0,2,3,1,1,0,3,1
4204,12,10,10,8,10,3,1,3,4,3,3,2,4,3,1,7,1,2
4205,12,10,2,2,0,3,0,3,1,1,0,1,3,1,1,1,1,3
4206,12,10,10,10,10,0,7,2,5,5,4,0,4,5,1,8,0,2
4207,12,10,10,10,0,0,4,1,1,1,0,0,3,1,1,3,0,0
4208,12,10,10,0,10,0,9,1,2,0,2,0,4,2,1,5,0,0
4209,12,10,1,1,0,0,0,1,1,1,0,0,4,1,1,1,0,3
4210,12,10,9,0,9,5,0,4,1,0,1,3,5,3,3,3,2,1
4211,12,10,9,7,9,0,0,2,2,1,2,0,5,2,1,4,0,2
4212,12,10,10,10,0,0,0,4,3,3,0,0,4,3,3,3,0,2
4213,12,10,10,10,10,1,0,1,3,3,1,1,5,3,1,6,1,2
4214,9,9,2,2,0,4,2,1,1,1,0,3,3,4,1,1,1,3
4215,12,10,0,0,0,5,0,5,0,0,0,4,5,3,3,0,3,1
4216,12,10,10,5,8,0,6,1,4,3,3,0,5,4,1,6,0,2
4217,12,10,3,3,1,3,0,3,1,1,1,2,3,2,1,2,1,3
4218,12,10,5,5,0,4,0,3,2,2,0,1,3,3,1,3,1,3
4219,8,9,0,0,0,5,0,2,0,0,0,3,3,1,1,0,4,1
4220,12,3,2,2,0,0,0,3,6,6,0,0,6,6,3,1,0,2
4221,12,7,6,2,5,2,0,2,3,2,3,3,3,3,3,2,1,2
4222,12,6,5,0,5,0,5,1,1,0,1,0,4,1,1,2,0,0
4223,12,10,0,0,0,4,0,5,0,0,0,3,5,3,3,0,2,1
4224,8,10,10,0,9,0,4,1,1,0,1,0,2,1,1,2,0,0
4225,12,10,1,1,0,0,0,1,1,1,0,0,4,1,1,1,0,3
4226,12,10,1,1,0,0,1,1,1,1,0,0,3,2,1,1,0,3
4227,12,10,1,1,0,0,0,1,1,1,0,0,5,1,1,1,0,3
4228,12,10,3,3,0,6,0,3,1,1,0,2,3,2,1,1,2,1
4229,12,9,9,1,8,0,7,1,3,1,3,0,5,3,1,4,0,0
4230,12,10,1,1,0,7,0,3,1,1,0,3,3,1,1,1,3,1
4231,12,4,2,2,0,0,10,1,1,1,0,0,6,1,1,1,0,3
4232,12,10,10,4,10,1,0,5,4,3,3,1,6,4,3,6,1,2
4233,12,10,2,2,0,0,0,3,1,1,0,0,3,1,3,2,0,3
4234,12,10,2,0,2,0,0,1,1,0,1,0,4,1,1,1,0,3
4235,12,10,10,9,10,2,10,1,4,3,3,1,4,4,1,7,1,2
4236,12,10,0,0,0,6,0,3,0,0,0,2,3,2,1,0,3,1
4237,6,10,0,0,0,4,0,3,0,0,0,1,3,1,1,0,1,3
4238,12,10,4,4,0,1,0,3,1,1,0,1,3,1,1,1,1,3
4239,10,10,7,2,6,8,0,3,1,1,1,4,4,1,1,2,5,1
4240,12,10,8,8,6,0,8,1,3,3,2,0,3,3,1,6,0,2
4241,12,10,0,0,0,3,0,4,0,0,0,4,5,2,3,0,4,1
4242,12,10,1,1,0,1,0,3,1,1,0,1,3,1,2,1,1,3
4243,12,10,2,2,0,0,0,3,1,1,0,0,5,2,1,1,0,3
4244,12,10,10,0,10,0,0,3,2,0,2,0,2,2,2,3,0,0
4245,12,10,8,5,5,0,0,3,3,3,1,0,3,1,2,5,0,2
4246,12,5,4,4,0,0,10,1,2,2,0,0,5,3,1,2,0,3
4247,10,7,8,2,5,0,6,1,2,1,1,0,6,2,1,2,0,0
4248,12,10,9,5,4,2,0,2,2,2,1,1,4,2,1,4,1,2
4249,12,10,0,0,0,4,0,5,0,0,0,4,6,3,3,0,5,1
4250,12,10,7,1,7,0,0,3,1,1,1,0,3,2,2,2,0,0
4251,12,5,1,1,0,1,0,3,3,3,0,3,4,1,3,1,1,3
4252,12,10,0,0,0,1,0,6,0,0,0,4,6,4,3,0,2,1
4253,12,10,0,0,0,1,0,3,0,0,0,1,3,1,1,0,1,3
4254,12,6,5,5,0,0,10,1,1,1,0,0,3,1,1,2,0,3
4255,12,5,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,3
4256,12,10,5,5,0,7,0,3,2,2,0,3,5,2,2,2,3,1
4257,12,10,6,5,5,0,0,3,3,2,2,0,4,1,2,6,0,2
4258,12,7,6,1,5,0,4,1,2,1,1,0,4,1,1,3,0,0
4259,12,9,8,0,7,0,7,1,3,0,3,0,3,3,1,3,0,0
4260,12,10,6,6,0,1,10,2,5,5,0,1,6,5,1,4,1,2
4261,12,5,3,0,3,0,2,1,1,0,1,0,4,1,1,1,0,3
4262,12,10,3,0,3,0,0,1,1,0,1,0,4,1,1,1,0,3
4263,10,10,0,0,0,5,1,4,0,0,0,5,5,5,2,0,2,1
4264,12,10,10,1,10,2,2,4,3,3,3,3,5,5,2,6,1,2
4265,12,10,4,0,4,0,0,3,1,0,1,0,3,2,2,2,0,3
4266,12,10,10,10,10,2,2,2,4,3,2,1,4,4,1,6,1,2
4267,12,8,7,1,6,0,9,1,1,1,1,0,4,1,1,2,0,0
4268,12,10,0,0,0,1,0,1,0,0,0,1,5,1,1,0,1,3
4269,12,10,10,5,9,0,2,1,3,2,2,0,3,2,1,4,0,0
4270,12,10,2,2,0,0,0,3,1,1,0,0,3,2,1,1,0,3
4271,12,10,10,10,0,0,10,1,1,1,0,0,5,3,1,3,0,2
4272,12,10,10,10,0,0,0,5,3,3,0,0,5,3,3,3,0,2
4273,12,10,4,4,0,5,0,3,3,3,0,5,5,5,1,3,2,1
4274,12,10,0,0,0,6,0,1,0,0,0,3,3,1,1,0,3,1
4275,12,5,0,0,0,1,2,1,0,0,0,2,3,3,1,0,1,3
4276,12,10,10,1,10,0,0,3,4,3,4,0,3,2,4,7,0,2
4277,12,9,10,0,10,0,5,1,1,0,1,0,4,1,1,3,0,0
4278,12,7,0,0,0,2,1,1,0,0,0,2,3,1,1,0,1,3
4279,12,10,0,0,0,1,2,3,0,0,0,3,3,3,1,0,1,3
4280,12,10,10,0,10,0,10,1,2,0,2,0,5,2,1,3,0,0
4281,12,2,1,1,0,0,0,1,1,1,0,0,3,1,1,1,0,3
4282,12,10,10,10,10,0,10,3,6,6,5,0,5,6,1,7,0,2
4283,12,10,10,0,10,1,0,3,3,0,3,1,3,2,6,4,1,0
4284,12,10,10,10,8,1,0,4,3,3,1,2,5,3,3,7,1,2
4285,12,10,10,9,10,0,2,2,4,3,3,0,4,4,1,6,0,2
4286,12,10,0,0,0,2,1,3,0,0,0,3,4,3,1,0,1,3
4287,12,10,9,8,2,0,0,3,3,3,1,0,5,5,2,4,0,2
4288,12,10,10,2,10,0,0,3,3,1,2,0,4,2,1,6,0,0
4289,12,10,10,0,10,3,2,1,3,0,3,1,3,3,1,4,1,0
4290,12,10,5,5,1,0,0,2,2,2,1,0,3,2,1,2,0,3
4291,12,10,10,4,10,0,0,2,4,1,3,0,4,3,1,7,0,2
4292,12,10,5,1,4,0,0,3,1,1,1,0,3,1,1,2,0,3
4293,12,10,3,0,3,1,0,2,1,0,1,2,2,1,1,1,1,3
4294,12,9,2,1,1,0,1,1,1,1,1,0,5,2,1,1,0,3
4295,12,10,0,0,0,3,0,4,0,0,0,3,5,3,3,0,1,1
4296,12,10,8,8,0,0,0,5,5,5,0,0,6,4,3,4,0,2
4297,12,10,10,7,10,1,4,1,3,3,3,1,4,3,1,6,1,2
4298,11,10,1,1,0,0,0,5,1,1,0,0,5,3,3,1,0,3
4299,12,10,10,7,10,1,0,4,5,4,4,1,6,3,3,7,1,2
4300,12,10,10,0,10,0,0,1,1,0,1,0,3,1,1,3,0,0
4301,12,10,4,3,1,5,4,3,2,2,1,5,4,5,1,1,2,1
4302,12,10,0,0,0,3,0,2,0,0,0,2,4,1,1,0,1,3
4303,12,10,1,1,0,0,0,3,1,1,0,0,3,1,1,1,0,3
4304,12,10,7,2,5,3,0,3,2,2,1,2,3,1,1,3,1,0
4305,8,5,0,0,0,3,2,2,0,0,0,3,3,3,1,0,1,3
4306,10,1,1,1,0,0,0,1,3,3,0,0,3,1,2,1,0,3
4307,12,10,3,0,3,0,0,5,1,0,1,0,5,3,3,2,0,3
4308,12,2,1,1,0,0,0,1,1,1,0,0,4,1,1,1,0,3
4309,12,3,1,1,0,0,0,1,1,1,0,0,4,1,1,1,0,3
4310,12,8,5,5,0,0,3,1,2,2,0,0,5,2,1,2,0,3
4311,12,8,3,1,1,0,2,1,1,1,1,0,3,3,1,1,0,3
4312,12,10,0,0,0,4,0,5,0,0,0,3,5,3,3,0,2,1
4313,9,9,5,4,3,3,0,3,3,3,3,1,5,4,2,4,1,2
4314,12,10,0,0,0,4,0,3,0,0,0,4,4,1,1,0,3,1
4315,12,10,5,5,0,0,3,1,1,1,0,0,4,1,1,2,0,3
4316,10,10,0,0,0,4,0,4,0,0,0,5,5,3,2,0,2,1
4317,12,10,3,0,2,4,0,5,3,0,3,4,5,3,3,1,2,1
4318,12,9,0,0,0,1,0,3,0,0,0,3,3,2,2,0,1,3
4319,12,10,1,1,0,0,0,3,1,1,0,0,3,2,2,1,0,3
4320,12,7,2,2,0,2,2,1,1,1,0,2,3,3,1,1,1,3
4321,12,10,0,0,0,1,0,2,0,0,0,1,3,3,1,0,1,3
4322,12,10,9,1,8,4,0,3,1,1,1,3,3,1,3,3,2,1
4323,12,9,7,2,5,0,2,1,2,1,1,0,5,3,1,2,0,0
4324,12,10,9,0,8,0,8,1,3,0,3,0,5,3,1,2,0,0
4325,12,10,0,0,0,1,0,3,0,0,0,1,3,1,1,0,1,3
4326,12,10,10,10,1,0,8,2,5,5,1,0,4,5,1,6,0,2
4327,12,6,2,2,0,0,0,1,1,1,0,0,3,2,1,1,0,3
4328,12,8,5,0,5,2,0,2,1,0,1,3,4,1,1,1,1,3
4329,12,10,10,3,8,1,3,1,2,1,1,3,3,3,1,3,1,0
4330,12,8,0,0,0,5,6,2,0,0,0,4,5,4,1,0,3,1
4331,12,10,5,0,5,2,2,2,1,0,1,3,3,3,1,1,1,3
4332,9,4,0,0,0,2,0,1,0,0,0,1,3,3,1,0,1,3
4333,12,10,9,5,7,4,0,3,3,3,1,2,4,4,2,6,2,2
4334,8,10,10,0,9,0,9,1,2,0,2,0,2,2,1,2,0,0
4335,12,6,5,5,0,0,8,1,1,1,0,0,3,2,1,2,0,3
4336,11,10,10,10,0,0,0,3,1,1,0,0,3,2,2,3,0,3
4337,12,10,0,0,0,2,0,3,0,0,0,2,5,2,2,0,1,3
4338,10,7,2,2,0,0,0,1,1,1,0,0,3,1,1,1,0,3
4339,12,10,10,8,10,0,0,2,3,3,1,0,3,3,1,6,0,2
4340,12,10,7,0,6,2,0,5,1,0,1,3,5,3,3,2,1,1
4341,12,6,7,0,7,0,0,1,1,0,1,0,3,1,1,3,0,0
4342,12,6,5,5,0,0,8,1,2,2,0,0,5,3,1,2,0,3
4343,12,10,7,1,7,0,0,3,3,2,2,0,5,3,1,2,0,2
4344,12,7,5,2,5,0,0,1,3,1,2,0,3,3,1,3,0,0
4345,12,8,3,3,0,0,2,1,1,1,0,0,5,1,1,1,0,3
4346,12,10,3,1,3,0,0,3,1,1,1,0,3,2,2,1,0,3
4347,12,10,0,0,0,1,1,1,0,0,0,2,3,3,1,0,1,3
4348,9,9,9,3,8,4,0,5,3,2,3,4,5,3,4,6,6,1
4349,12,10,8,4,5,3,1,3,3,3,1,4,5,5,2,5,2,2
4350,12,10,9,1,7,2,0,4,3,1,3,3,4,3,3,2,1,2
4351,12,10,0,0,0,5,0,3,0,0,0,3,3,3,2,0,3,1
4352,12,10,4,0,3,0,0,1,1,0,1,0,5,2,1,1,0,3
4353,12,10,10,2,10,0,7,1,3,1,3,0,5,2,1,4,0,0
4354,12,10,10,0,9,0,8,1,1,0,1,0,5,1,1,3,0,0
4355,11,10,6,0,5,0,0,1,1,0,1,0,3,1,1,2,0,0
4356,12,10,10,10,10,5,0,4,3,3,2,4,5,3,3,6,3,2
4357,12,10,0,0,0,2,0,3,0,0,0,3,5,1,2,0,2,1
4358,12,0,10,0,10,0,0,0,1,0,1,0,3,1,2,3,0,0
4359,12,10,0,0,0,4,0,3,0,0,0,3,3,3,1,0,2,1
4360,12,10,9,0,8,1,0,3,3,0,3,3,4,3,4,6,1,0
4361,12,10,0,0,0,2,0,3,0,0,0,3,3,1,1,0,1,3
4362,12,10,0,0,0,1,0,3,0,0,0,1,3,1,1,0,1,3
4363,12,10,0,0,0,5,0,4,0,0,0,3,6,2,2,0,2,1
4364,12,9,8,4,7,0,4,1,3,3,3,0,5,3,1,4,0,2
4365,12,10,4,0,4,0,0,3,1,0,1,0,5,3,2,1,0,3
4366,12,10,7,2,7,0,0,3,3,2,2,0,4,2,1,3,0,0
4367,12,10,10,0,10,1,0,3,1,0,1,2,3,2,2,3,1,0
4368,12,10,0,0,0,5,1,5,0,0,0,5,6,6,3,0,3,1
4369,12,10,10,0,10,0,9,1,3,0,3,0,3,3,1,5,0,0
4370,12,10,10,2,10,4,0,2,3,1,2,1,4,3,1,6,2,2
4371,12,10,10,7,10,2,0,4,4,4,2,2,5,3,2,7,1,2
4372,12,10,0,0,0,2,0,3,0,0,0,1,3,2,3,0,1,3
4373,12,10,10,0,10,0,10,1,1,0,1,0,4,1,1,3,0,0
4374,12,6,3,3,0,0,10,1,3,3,0,0,4,4,1,2,0,3
4375,12,10,10,6,10,0,0,3,3,2,2,0,3,3,3,5,0,2
4376,12,10,10,0,10,0,0,6,5,0,5,0,5,3,6,6,0,2
4377,12,10,0,0,0,3,0,3,0,0,0,3,3,2,1,0,1,3
4378,12,10,10,10,10,0,1,2,3,3,1,0,5,3,1,6,0,2
4379,12,10,10,1,9,0,2,1,3,2,3,0,5,3,1,3,0,0
4380,9,6,0,0,0,3,4,2,0,0,0,5,5,5,1,0,1,1
4381,12,10,10,0,10,0,10,1,1,0,1,0,3,1,1,3,0,0
4382,12,10,10,6,7,3,0,5,4,4,2,5,6,3,3,7,5,2
4383,12,10,10,2,10,2,0,3,2,1,2,2,3,3,3,6,1,0
4384,12,10,0,0,0,1,0,3,0,0,0,1,3,2,3,0,1,3
4385,12,10,3,0,3,2,2,1,1,0,1,3,3,4,1,1,1,3
4386,10,10,10,0,7,0,10,1,2,0,2,0,3,2,1,3,0,0
4387,12,10,10,6,10,0,0,3,3,3,3,0,5,3,2,7,0,2
4388,12,10,3,1,2,0,0,3,1,1,1,0,3,2,1,2,0,3
4389,12,10,10,10,7,1,0,5,4,3,3,2,5,3,3,6,1,2
4390,12,10,1,1,0,0,0,2,1,1,0,0,3,1,1,1,0,3
4391,11,3,1,1,0,0,0,1,1,1,0,0,3,2,1,1,0,3
4392,12,10,10,2,9,4,0,1,3,1,2,2,1,3,2,5,2,0
4393,12,10,6,3,5,0,0,3,3,2,3,0,4,3,2,6,0,2
4394,12,10,7,3,5,5,0,3,2,1,1,3,4,4,2,3,3,1
4395,12,5,10,0,10,0,0,1,2,0,2,0,2,2,1,3,0,0
4396,12,10,8,8,0,4,0,5,3,3,0,4,5,3,3,4,1,2
4397,12,10,10,6,10,1,0,3,3,2,3,3,5,1,1,7,1,2
4398,10,10,2,2,0,3,0,3,1,1,0,1,3,1,1,1,1,3
4399,12,8,2,2,0,0,0,3,1,1,0,0,3,4,2,1,0,3
4400,10,10,0,0,0,4,0,3,0,0,0,1,3,1,1,0,1,3
4401,12,0,1,0,1,0,0,0,1,0,1,0,4,0,2,1,0,3
4402,12,10,0,0,0,1,0,3,0,0,0,1,3,1,1,0,1,3
4403,12,10,10,10,10,0,4,1,3,3,2,0,5,3,1,6,0,2
4404,12,10,0,0,0,1,0,3,0,0,0,1,3,1,1,0,1,3
4405,12,2,1,1,0,0,0,1,1,1,0,0,3,1,1,1,0,3
4406,11,10,3,3,0,2,0,5,3,3,0,1,5,3,3,2,1,1
4407,8,9,9,0,8,0,3,1,1,0,1,0,3,1,1,4,0,0
4408,12,10,1,1,0,0,0,3,1,1,0,0,4,1,1,1,0,3
4409,12,10,10,10,0,0,10,1,4,4,0,0,6,4,1,5,0,2
4410,12,10,0,0,0,3,0,3,0,0,0,1,3,2,1,0,1,3
4411,12,10,1,1,0,7,2,4,1,1,0,4,5,5,3,1,4,1
4412,12,10,0,0,0,1,0,2,0,0,0,1,3,1,1,0,1,3
4413,12,4,0,0,0,3,3,3,0,0,0,4,6,6,2,0,2,1
4414,12,2,0,0,0,1,10,1,0,0,0,3,3,6,1,0,1,3
4415,12,10,10,10,6,1,0,3,2,2,1,3,5,4,2,4,1,2
4416,12,5,4,0,3,0,5,1,1,0,1,0,5,1,1,1,0,3
4417,12,10,3,3,0,3,0,3,1,1,0,1,3,1,1,1,1,3
4418,12,10,1,1,0,1,0,3,1,1,0,1,3,2,1,1,1,3
4419,12,10,0,0,0,7,0,5,0,0,0,5,6,3,4,0,5,1
4420,12,9,3,3,0,0,0,1,1,1,0,0,3,2,1,1,0,3
4421,12,10,4,3,2,0,0,3,1,1,1,0,3,2,2,2,0,3
4422,12,10,10,5,10,0,0,3,3,3,2,0,5,2,1,6,0,2
4423,12,10,0,0,0,3,0,1,0,0,0,2,4,2,1,0,1,3
4424,12,10,10,0,10,0,0,3,2,0,2,0,3,2,2,4,0,0
4425,12,10,3,0,3,2,0,4,1,0,1,3,5,2,3,1,1,1
4426,12,10,0,0,0,9,0,5,0,0,0,6,5,6,4,0,5,1
4427,12,9,10,10,7,0,5,1,2,1,2,0,5,2,1,5,0,2
4428,12,10,10,9,10,0,8,2,5,3,4,0,5,5,1,8,0,2
4429,12,10,0,0,0,2,0,3,0,0,0,1,3,1,1,0,1,3
4430,12,9,5,0,5,0,8,1,3,0,3,0,5,3,1,3,0,0
4431,12,10,0,0,0,1,0,2,0,0,0,2,6,2,1,0,1,3
4432,12,10,8,0,7,0,0,1,2,0,2,0,5,1,1,4,0,0
4433,12,6,1,1,0,1,1,3,1,1,0,3,5,5,2,1,1,1
4434,12,10,10,2,10,0,1,3,2,1,1,0,5,3,2,4,0,0
4435,12,9,1,1,0,0,0,3,1,1,0,0,3,4,2,1,0,3
4436,12,10,8,8,0,0,0,3,3,3,0,0,4,2,2,5,0,2
4437,11,10,10,10,7,7,1,6,3,2,2,5,6,6,3,5,5,1
4438,12,10,8,0,8,5,2,1,1,0,1,3,2,3,1,3,2,0
4439,12,10,0,0,0,2,0,4,0,0,0,3,5,3,2,0,1,1
4440,12,10,10,5,10,0,0,3,3,3,2,0,5,3,1,7,0,2
4441,12,10,10,10,0,0,10,1,2,2,0,0,3,2,1,3,0,2
4442,8,9,2,2,0,5,0,3,1,1,0,4,3,1,1,1,2,1
4443,12,9,4,4,0,0,0,3,1,1,0,0,5,4,2,1,0,3
4444,12,10,9,2,6,5,0,3,2,1,1,4,5,4,1,3,2,1
4445,12,10,5,1,4,0,0,3,1,1,1,0,3,1,3,2,0,3
4446,12,10,10,5,10,0,10,1,3,2,3,0,4,3,1,7,0,2
4447,12,10,5,0,5,0,0,3,1,0,1,0,3,2,2,1,0,0
4448,12,9,10,0,10,0,1,1,1,0,1,0,2,1,1,3,0,0
4449,12,10,0,0,0,2,0,3,0,0,0,1,3,2,2,0,1,3
4450,12,10,5,5,0,3,1,3,3,3,0,2,4,3,1,1,1,3
4451,12,7,5,1,5,0,10,1,2,1,2,0,5,3,1,2,0,0
4452,12,9,0,0,0,2,0,2,0,0,0,3,3,1,1,0,1,3
4453,12,10,0,0,0,3,0,1,0,0,0,1,1,1,1,0,1,3
4454,12,10,1,1,0,2,0,5,1,1,0,5,6,3,3,1,1,1
4455,9,6,0,0,0,2,0,3,0,0,0,3,3,2,1,0,1,3
4456,12,10,10,7,10,0,10,1,4,2,4,0,5,4,1,7,0,2
4457,12,10,10,10,10,0,9,1,4,3,3,0,5,4,1,7,0,2
4458,9,10,2,2,0,0,0,3,3,3,0,0,3,1,1,1,0,3
4459,12,10,0,0,0,4,1,1,0,0,0,2,3,3,1,0,2,3
4460,12,9,4,4,0,0,2,1,3,3,0,0,3,2,1,2,0,3
4461,6,9,0,0,0,9,0,3,0,0,0,4,5,1,1,0,3,1
4462,12,10,10,0,10,0,0,4,2,0,2,0,5,1,6,8,0,0
4463,12,7,10,1,9,0,0,1,3,1,3,0,3,3,1,3,0,0
4464,12,10,10,7,10,0,0,4,3,3,2,0,5,3,2,6,0,2
4465,12,10,5,5,0,0,0,2,3,3,0,0,5,3,1,3,0,2
4466,12,10,9,9,0,0,0,2,3,3,0,0,5,3,1,3,0,2
4467,12,10,10,3,8,0,0,1,1,1,1,0,5,1,1,6,0,0
4468,7,9,3,3,0,2,0,2,1,1,0,3,3,1,1,1,1,3
4469,7,9,9,2,8,2,0,2,1,1,1,3,3,1,2,2,1,0
4470,12,10,7,1,6,4,5,1,3,1,2,3,4,4,1,3,1,0
4471,12,7,7,0,6,0,1,1,1,0,1,0,4,1,1,3,0,0
4472,12,10,10,0,10,1,0,3,2,0,2,1,3,2,2,5,1,0
4473,12,10,10,0,10,0,8,1,2,0,2,0,3,2,1,5,0,0
4474,12,10,1,1,0,4,0,5,1,1,0,3,5,3,3,1,1,1
4475,12,10,10,0,10,0,4,1,2,0,2,0,3,2,1,3,0,0
4476,12,10,8,3,7,0,0,3,3,3,1,0,5,3,2,5,0,2
4477,12,10,0,0,0,3,0,4,0,0,0,4,4,2,3,0,2,1
4478,12,10,10,10,0,0,0,1,1,1,0,0,4,1,1,3,0,3
4479,12,10,0,0,0,2,0,4,0,0,0,3,5,3,3,0,1,1
4480,12,10,10,10,10,0,5,1,3,2,2,0,5,3,1,6,0,2
4481,12,10,10,0,10,2,0,5,2,0,2,3,6,4,3,3,1,1
4482,12,10,8,5,5,0,0,4,2,2,1,0,5,3,3,3,0,2
4483,11,10,5,0,5,0,1,1,1,0,1,0,2,1,1,1,0,0
4484,12,10,0,0,0,1,0,3,0,0,0,1,3,1,1,0,1,3
4485,12,10,0,0,0,7,0,3,0,0,0,3,5,2,2,0,4,1
4486,12,10,10,4,10,3,0,3,2,1,1,1,3,3,2,5,1,0
4487,7,10,10,2,9,5,0,2,1,1,1,2,2,1,1,2,1,0
4488,12,10,10,4,7,0,0,3,3,2,2,0,5,3,2,4,0,2
4489,12,10,0,0,0,8,0,5,0,0,0,5,5,4,5,0,5,1
4490,12,10,5,1,5,4,0,4,2,1,1,3,4,3,3,5,2,1
4491,12,10,4,0,4,0,1,1,1,0,1,0,3,1,1,1,0,3
4492,12,10,0,0,0,1,1,1,0,0,0,1,5,2,1,0,1,3
4493,12,10,3,0,3,5,0,3,1,0,1,2,4,1,2,2,2,1
4494,12,10,0,0,0,1,0,3,0,0,0,1,3,2,3,0,1,3
